timestamp,latitude,longitude,rainfall_mm_hr
2024-07-01T17:00:00,19.07,72.81,23.16
2024-07-01T17:00:00,19.07,72.83,26.41
2024-07-01T17:00:00,19.07,72.85,17.38
2024-07-01T17:00:00,19.07,72.87,24.68
2024-07-01T17:00:00,19.07,72.89,5.49
2024-07-01T17:00:00,19.07,72.91,22.13
2024-07-01T17:00:00,19.07,72.93,18.38
2024-07-01T17:00:00,19.07,72.95,4.03
2024-07-01T17:00:00,19.07,72.97,8.02
2024-07-01T17:00:00,19.07,72.99,1.07
2024-07-01T17:00:00,19.09,72.77,14.61
2024-07-01T17:00:00,19.09,72.79,25.43
2024-07-01T17:00:00,19.09,72.81,8.08
2024-07-01T17:00:00,19.09,72.83,5.1
2024-07-01T17:00:00,19.09,72.85,4.66
2024-07-01T17:00:00,19.09,72.87,11.28
2024-07-01T17:00:00,19.09,72.89,16.48
2024-07-01T17:00:00,19.09,72.91,30.64
2024-07-01T17:00:00,19.09,72.93,1.0
2024-07-01T17:00:00,19.09,72.95,27.18
2024-07-01T17:00:00,19.09,72.97,11.99
2024-07-01T17:00:00,19.09,72.99,19.77
2024-07-01T17:00:00,19.11,72.77,21.61
2024-07-01T17:00:00,19.11,72.79,13.16
2024-07-01T17:00:00,19.11,72.81,12.41
2024-07-01T17:00:00,19.11,72.83,15.97
2024-07-01T17:00:00,19.11,72.85,9.61
2024-07-01T17:00:00,19.11,72.87,9.99
2024-07-01T17:00:00,19.11,72.89,17.06
2024-07-01T17:00:00,19.11,72.91,5.64
2024-07-01T17:00:00,19.11,72.93,22.1
2024-07-01T17:00:00,19.11,72.95,20.51
2024-07-01T17:00:00,19.11,72.97,7.11
2024-07-01T17:00:00,19.11,72.99,15.72
2024-07-01T17:00:00,19.13,72.77,18.44
2024-07-01T17:00:00,19.13,72.79,7.99
2024-07-01T17:00:00,19.13,72.81,19.98
2024-07-01T17:00:00,19.13,72.83,32.45
2024-07-01T17:00:00,19.13,72.85,24.65
2024-07-01T17:00:00,19.13,72.87,3.05
2024-07-01T17:00:00,19.13,72.89,16.06
2024-07-01T17:00:00,19.13,72.91,20.59
2024-07-01T17:00:00,19.13,72.93,6.38
2024-07-01T17:00:00,19.13,72.95,21.72
2024-07-01T17:00:00,19.13,72.97,5.58
2024-07-01T17:00:00,19.13,72.99,8.33
2024-07-01T17:00:00,19.15,72.77,7.31
2024-07-01T17:00:00,19.15,72.79,6.11
2024-07-01T17:00:00,19.15,72.81,16.41
2024-07-01T17:00:00,19.15,72.83,3.51
2024-07-01T17:00:00,19.15,72.85,9.96
2024-07-01T17:00:00,19.15,72.87,15.18
2024-07-01T17:00:00,19.15,72.89,6.29
2024-07-01T17:00:00,19.15,72.91,25.18
2024-07-01T17:00:00,19.15,72.93,9.72
2024-07-01T17:00:00,19.15,72.95,31.51
2024-07-01T17:00:00,19.15,72.97,2.7
2024-07-01T17:00:00,19.15,72.99,13.97
2024-07-01T17:00:00,19.17,72.77,15.47
2024-07-01T17:00:00,19.17,72.79,9.49
2024-07-01T17:00:00,19.17,72.81,12.83
2024-07-01T17:00:00,19.17,72.83,18.18
2024-07-01T17:00:00,19.17,72.85,20.11
2024-07-01T17:00:00,19.17,72.87,10.61
2024-07-01T17:00:00,19.17,72.89,15.41
2024-07-01T17:00:00,19.17,72.91,5.61
2024-07-01T17:00:00,19.17,72.93,18.69
2024-07-01T17:00:00,19.17,72.95,27.48
2024-07-01T17:00:00,19.17,72.97,19.03
2024-07-01T17:00:00,19.17,72.99,5.7
2024-07-01T17:00:00,19.19,72.77,5.83
2024-07-01T17:00:00,19.19,72.79,53.93
2024-07-01T17:00:00,19.19,72.81,30.79
2024-07-01T17:00:00,19.19,72.83,20.69
2024-07-01T17:00:00,19.19,72.85,31.84
2024-07-01T17:00:00,19.19,72.87,11.57
2024-07-01T17:00:00,19.19,72.89,19.0
2024-07-01T17:00:00,19.19,72.91,25.01
2024-07-01T17:00:00,19.19,72.93,8.81
2024-07-01T17:00:00,19.19,72.95,15.15
2024-07-01T17:00:00,19.19,72.97,21.98
2024-07-01T17:00:00,19.19,72.99,4.24
2024-07-01T17:00:00,19.21,72.77,9.95
2024-07-01T17:00:00,19.21,72.79,26.55
2024-07-01T17:00:00,19.21,72.81,14.83
2024-07-01T17:00:00,19.21,72.83,13.05
2024-07-01T17:00:00,19.21,72.85,11.6
2024-07-01T17:00:00,19.21,72.87,25.51
2024-07-01T17:00:00,19.21,72.89,5.11
2024-07-01T17:00:00,19.21,72.91,7.83
2024-07-01T17:00:00,19.21,72.93,3.11
2024-07-01T17:00:00,19.21,72.95,8.45
2024-07-01T17:00:00,19.21,72.97,12.01
2024-07-01T17:00:00,19.21,72.99,1.55
2024-07-01T17:00:00,19.23,72.77,6.84
2024-07-01T17:00:00,19.23,72.79,15.27
2024-07-01T17:00:00,19.23,72.81,17.55
2024-07-01T17:00:00,19.23,72.83,37.59
2024-07-01T17:00:00,19.23,72.85,18.42
2024-07-01T17:00:00,19.23,72.87,10.29
2024-07-01T17:00:00,19.23,72.89,12.68
2024-07-01T17:00:00,19.23,72.91,12.73
2024-07-01T17:00:00,19.23,72.93,7.7
2024-07-01T17:00:00,19.23,72.95,13.05
2024-07-01T17:00:00,19.23,72.97,7.15
2024-07-01T17:00:00,19.23,72.99,13.11
2024-07-01T17:00:00,19.25,72.77,13.03
2024-07-01T17:00:00,19.25,72.79,11.07
2024-07-01T17:00:00,19.25,72.81,10.99
2024-07-01T17:00:00,19.25,72.83,21.12
2024-07-01T17:00:00,19.25,72.85,19.23
2024-07-01T17:00:00,19.25,72.87,9.54
2024-07-01T17:00:00,19.25,72.89,19.12
2024-07-01T17:00:00,19.25,72.91,10.68
2024-07-01T17:00:00,19.25,72.93,10.6
2024-07-01T17:00:00,19.25,72.95,7.57
2024-07-01T17:00:00,19.25,72.97,30.26
2024-07-01T17:00:00,19.25,72.99,27.77
2024-07-01T18:00:00,18.87,72.77,8.69
2024-07-01T18:00:00,18.87,72.79,11.22
2024-07-01T18:00:00,18.87,72.81,18.52
2024-07-01T18:00:00,18.87,72.83,20.42
2024-07-01T18:00:00,18.87,72.85,5.48
2024-07-01T18:00:00,18.87,72.87,6.21
2024-07-01T18:00:00,18.87,72.89,19.03
2024-07-01T18:00:00,18.87,72.91,3.21
2024-07-01T18:00:00,18.87,72.93,7.15
2024-07-01T18:00:00,18.87,72.95,22.1
2024-07-01T18:00:00,18.87,72.97,21.07
2024-07-01T18:00:00,18.87,72.99,31.82
2024-07-01T18:00:00,18.89,72.77,50.06
2024-07-01T18:00:00,18.89,72.79,75.58
2024-07-01T18:00:00,18.89,72.81,10.64
2024-07-01T18:00:00,18.89,72.83,8.46
2024-07-01T18:00:00,18.89,72.85,18.03
2024-07-01T18:00:00,18.89,72.87,3.76
2024-07-01T18:00:00,18.89,72.89,10.6
2024-07-01T18:00:00,18.89,72.91,13.99
2024-07-01T18:00:00,18.89,72.93,17.44
2024-07-01T18:00:00,18.89,72.95,18.46
2024-07-01T18:00:00,18.89,72.97,9.61
2024-07-01T18:00:00,18.89,72.99,3.88
2024-07-01T18:00:00,18.91,72.77,6.08
2024-07-01T18:00:00,18.91,72.79,1.83
2024-07-01T18:00:00,18.91,72.81,8.97
2024-07-01T18:00:00,18.91,72.83,3.86
2024-07-01T18:00:00,18.91,72.85,8.99
2024-07-01T18:00:00,18.91,72.87,17.48
2024-07-01T18:00:00,18.91,72.89,4.34
2024-07-01T18:00:00,18.91,72.91,13.41
2024-07-01T18:00:00,18.91,72.93,9.85
2024-07-01T18:00:00,18.91,72.95,15.53
2024-07-01T18:00:00,18.91,72.97,17.93
2024-07-01T18:00:00,18.91,72.99,8.93
2024-07-01T18:00:00,18.93,72.77,15.12
2024-07-01T18:00:00,18.93,72.79,11.72
2024-07-01T18:00:00,18.93,72.81,9.73
2024-07-01T18:00:00,18.93,72.83,7.66
2024-07-01T18:00:00,18.93,72.85,18.92
2024-07-01T18:00:00,18.93,72.87,31.45
2024-07-01T18:00:00,18.93,72.89,28.33
2024-07-01T18:00:00,18.93,72.91,3.87
2024-07-01T18:00:00,18.93,72.93,29.19
2024-07-01T18:00:00,18.93,72.95,5.44
2024-07-01T18:00:00,18.93,72.97,13.27
2024-07-01T18:00:00,18.93,72.99,14.83
2024-07-01T18:00:00,18.95,72.77,3.54
2024-07-01T18:00:00,18.95,72.79,12.73
2024-07-01T18:00:00,18.95,72.81,34.99
2024-07-01T18:00:00,18.95,72.83,1.08
2024-07-01T18:00:00,18.95,72.85,57.61
2024-07-01T18:00:00,18.95,72.87,1.55
2024-07-01T18:00:00,18.95,72.89,15.91
2024-07-01T18:00:00,18.95,72.91,3.1
2024-07-01T18:00:00,18.95,72.93,17.08
2024-07-01T18:00:00,18.95,72.95,25.96
2024-07-01T18:00:00,18.95,72.97,21.0
2024-07-01T18:00:00,18.95,72.99,23.07
2024-07-01T18:00:00,18.97,72.77,12.15
2024-07-01T18:00:00,18.97,72.79,35.89
2024-07-01T18:00:00,18.97,72.81,52.01
2024-07-01T18:00:00,18.97,72.83,14.79
2024-07-01T18:00:00,18.97,72.85,9.85
2024-07-01T18:00:00,18.97,72.87,6.68
2024-07-01T18:00:00,18.97,72.89,21.61
2024-07-01T18:00:00,18.97,72.91,25.49
2024-07-01T18:00:00,18.97,72.93,9.04
2024-07-01T18:00:00,18.97,72.95,34.13
2024-07-01T18:00:00,18.97,72.97,18.91
2024-07-01T18:00:00,18.97,72.99,12.48
2024-07-01T18:00:00,18.99,72.77,19.17
2024-07-01T18:00:00,18.99,72.79,6.04
2024-07-01T18:00:00,18.99,72.81,23.7
2024-07-01T18:00:00,18.99,72.83,6.06
2024-07-01T18:00:00,18.99,72.85,8.84
2024-07-01T18:00:00,18.99,72.87,12.39
2024-07-01T18:00:00,18.99,72.89,42.24
2024-07-01T18:00:00,18.99,72.91,15.03
2024-07-01T18:00:00,18.99,72.93,5.91
2024-07-01T18:00:00,18.99,72.95,15.42
2024-07-01T18:00:00,18.99,72.97,18.12
2024-07-01T18:00:00,18.99,72.99,26.53
2024-07-01T18:00:00,19.01,72.77,14.81
2024-07-01T18:00:00,19.01,72.79,7.98
2024-07-01T18:00:00,19.01,72.81,54.95
2024-07-01T18:00:00,19.01,72.83,17.59
2024-07-01T18:00:00,19.01,72.85,6.48
2024-07-01T18:00:00,19.01,72.87,12.78
2024-07-01T18:00:00,19.01,72.89,8.44
2024-07-01T18:00:00,19.01,72.91,29.55
2024-07-01T18:00:00,19.01,72.93,18.61
2024-07-01T18:00:00,19.01,72.95,9.41
2024-07-01T18:00:00,19.01,72.97,24.19
2024-07-01T18:00:00,19.01,72.99,10.74
2024-07-01T18:00:00,19.03,72.77,14.45
2024-07-01T18:00:00,19.03,72.79,7.79
2024-07-01T18:00:00,19.03,72.81,7.51
2024-07-01T18:00:00,19.03,72.83,51.13
2024-07-01T18:00:00,19.03,72.85,26.4
2024-07-01T18:00:00,19.03,72.87,1.98
2024-07-01T18:00:00,19.03,72.89,5.51
2024-07-01T18:00:00,19.03,72.91,4.41
2024-07-01T18:00:00,19.03,72.93,12.91
2024-07-01T18:00:00,19.03,72.95,8.62
2024-07-01T18:00:00,19.03,72.97,31.85
2024-07-01T18:00:00,19.03,72.99,9.01
2024-07-01T18:00:00,19.05,72.77,52.25
2024-07-01T18:00:00,19.05,72.79,13.69
2024-07-01T18:00:00,19.05,72.81,56.16
2024-07-01T18:00:00,19.05,72.83,11.74
2024-07-01T18:00:00,19.05,72.85,11.62
2024-07-01T18:00:00,19.05,72.87,25.38
2024-07-01T18:00:00,19.05,72.89,22.37
2024-07-01T18:00:00,19.05,72.91,3.71
2024-07-01T18:00:00,19.05,72.93,13.14
2024-07-01T18:00:00,19.05,72.95,8.55
2024-07-01T18:00:00,19.05,72.97,7.95
2024-07-01T18:00:00,19.05,72.99,12.47
2024-07-01T18:00:00,19.07,72.77,11.97
2024-07-01T18:00:00,19.07,72.79,16.79
2024-07-01T18:00:00,19.07,72.81,5.84
2024-07-01T18:00:00,19.07,72.83,3.16
2024-07-01T18:00:00,19.07,72.85,26.69
2024-07-01T18:00:00,19.07,72.87,28.86
2024-07-01T18:00:00,19.07,72.89,24.4
2024-07-01T18:00:00,19.07,72.91,12.9
2024-07-01T18:00:00,19.07,72.93,9.18
2024-07-01T18:00:00,19.07,72.95,7.19
2024-07-01T18:00:00,19.07,72.97,5.98
2024-07-01T18:00:00,19.07,72.99,11.0
2024-07-01T18:00:00,19.09,72.77,32.66
2024-07-01T18:00:00,19.09,72.79,8.06
2024-07-01T18:00:00,19.09,72.81,30.72
2024-07-01T18:00:00,19.09,72.83,3.34
2024-07-01T18:00:00,19.09,72.85,16.04
2024-07-01T18:00:00,19.09,72.87,18.12
2024-07-01T18:00:00,19.09,72.89,8.32
2024-07-01T18:00:00,19.09,72.91,4.86
2024-07-01T18:00:00,19.09,72.93,22.3
2024-07-01T18:00:00,19.09,72.95,12.51
2024-07-01T18:00:00,19.09,72.97,56.58
2024-07-01T18:00:00,19.09,72.99,25.66
2024-07-01T18:00:00,19.11,72.77,33.18
2024-07-01T18:00:00,19.11,72.79,0.81
2024-07-01T18:00:00,19.11,72.81,7.96
2024-07-01T18:00:00,19.11,72.83,4.75
2024-07-01T18:00:00,19.11,72.85,1.57
2024-07-01T18:00:00,19.11,72.87,12.73
2024-07-01T18:00:00,19.11,72.89,22.8
2024-07-01T18:00:00,19.11,72.91,5.33
2024-07-01T18:00:00,19.11,72.93,1.55
2024-07-01T18:00:00,19.11,72.95,5.54
2024-07-01T18:00:00,19.11,72.97,10.5
2024-07-01T18:00:00,19.11,72.99,9.75
2024-07-01T18:00:00,19.13,72.77,15.22
2024-07-01T18:00:00,19.13,72.79,19.89
2024-07-01T18:00:00,19.13,72.81,14.03
2024-07-01T18:00:00,19.13,72.83,25.48
2024-07-01T18:00:00,19.13,72.85,5.8
2024-07-01T18:00:00,19.13,72.87,10.53
2024-07-01T18:00:00,19.13,72.89,19.56
2024-07-01T18:00:00,19.13,72.91,15.5
2024-07-01T18:00:00,19.13,72.93,39.41
2024-07-01T18:00:00,19.13,72.95,5.43
2024-07-01T18:00:00,19.13,72.97,18.41
2024-07-01T18:00:00,19.13,72.99,6.89
2024-07-01T18:00:00,19.15,72.77,8.04
2024-07-01T18:00:00,19.15,72.79,30.66
2024-07-01T18:00:00,19.15,72.81,13.91
2024-07-01T18:00:00,19.15,72.83,16.81
2024-07-01T18:00:00,19.15,72.85,8.42
2024-07-01T18:00:00,19.15,72.87,8.63
2024-07-01T18:00:00,19.15,72.89,2.88
2024-07-01T18:00:00,19.15,72.91,14.42
2024-07-01T18:00:00,19.15,72.93,4.84
2024-07-01T18:00:00,19.15,72.95,10.83
2024-07-01T18:00:00,19.15,72.97,21.99
2024-07-01T18:00:00,19.15,72.99,1.88
2024-07-01T18:00:00,19.17,72.77,84.1
2024-07-01T18:00:00,19.17,72.79,7.64
2024-07-01T18:00:00,19.17,72.81,12.97
2024-07-01T18:00:00,19.17,72.83,16.79
2024-07-01T18:00:00,19.17,72.85,6.82
2024-07-01T18:00:00,19.17,72.87,8.89
2024-07-01T18:00:00,19.17,72.89,27.5
2024-07-01T18:00:00,19.17,72.91,21.46
2024-07-01T18:00:00,19.17,72.93,10.07
2024-07-01T18:00:00,19.17,72.95,12.09
2024-07-01T18:00:00,19.17,72.97,13.26
2024-07-01T18:00:00,19.17,72.99,17.57
2024-07-01T18:00:00,19.19,72.77,23.76
2024-07-01T18:00:00,19.19,72.79,22.58
2024-07-01T18:00:00,19.19,72.81,10.14
2024-07-01T18:00:00,19.19,72.83,14.98
2024-07-01T18:00:00,19.19,72.85,26.74
2024-07-01T18:00:00,19.19,72.87,50.73
2024-07-01T18:00:00,19.19,72.89,13.63
2024-07-01T18:00:00,19.19,72.91,8.0
2024-07-01T18:00:00,19.19,72.93,6.15
2024-07-01T18:00:00,19.19,72.95,18.81
2024-07-01T18:00:00,19.19,72.97,2.54
2024-07-01T18:00:00,19.19,72.99,18.36
2024-07-01T18:00:00,19.21,72.77,23.91
2024-07-01T18:00:00,19.21,72.79,9.6
2024-07-01T18:00:00,19.21,72.81,16.99
2024-07-01T18:00:00,19.21,72.83,11.57
2024-07-01T18:00:00,19.21,72.85,3.79
2024-07-01T18:00:00,19.21,72.87,19.46
2024-07-01T18:00:00,19.21,72.89,17.83
2024-07-01T18:00:00,19.21,72.91,8.81
2024-07-01T18:00:00,19.21,72.93,47.19
2024-07-01T18:00:00,19.21,72.95,12.17
2024-07-01T18:00:00,19.21,72.97,1.7
2024-07-01T18:00:00,19.21,72.99,24.2
2024-07-01T18:00:00,19.23,72.77,26.32
2024-07-01T18:00:00,19.23,72.79,27.6
2024-07-01T18:00:00,19.23,72.81,5.87
2024-07-01T18:00:00,19.23,72.83,16.19
2024-07-01T18:00:00,19.23,72.85,13.33
2024-07-01T18:00:00,19.23,72.87,11.43
2024-07-01T18:00:00,19.23,72.89,31.25
2024-07-01T18:00:00,19.23,72.91,12.76
2024-07-01T18:00:00,19.23,72.93,8.89
2024-07-01T18:00:00,19.23,72.95,8.66
2024-07-01T18:00:00,19.23,72.97,4.58
2024-07-01T18:00:00,19.23,72.99,12.82
2024-07-01T18:00:00,19.25,72.77,38.69
2024-07-01T18:00:00,19.25,72.79,11.26
2024-07-01T18:00:00,19.25,72.81,17.35
2024-07-01T18:00:00,19.25,72.83,11.87
2024-07-01T18:00:00,19.25,72.85,12.56
2024-07-01T18:00:00,19.25,72.87,23.58
2024-07-01T18:00:00,19.25,72.89,4.87
2024-07-01T18:00:00,19.25,72.91,2.98
2024-07-01T18:00:00,19.25,72.93,25.43
2024-07-01T18:00:00,19.25,72.95,7.77
2024-07-01T18:00:00,19.25,72.97,8.68
2024-07-01T18:00:00,19.25,72.99,51.32
2024-07-01T19:00:00,18.87,72.77,28.56
2024-07-01T19:00:00,18.87,72.79,7.47
2024-07-01T19:00:00,18.87,72.81,33.43
2024-07-01T19:00:00,18.87,72.83,26.51
2024-07-01T19:00:00,18.87,72.85,0.2
2024-07-01T19:00:00,18.87,72.87,16.04
2024-07-01T19:00:00,18.87,72.89,5.57
2024-07-01T19:00:00,18.87,72.91,12.77
2024-07-01T19:00:00,18.87,72.93,52.06
2024-07-01T19:00:00,18.87,72.95,24.43
2024-07-01T19:00:00,18.87,72.97,26.3
2024-07-01T19:00:00,18.87,72.99,11.03
2024-07-01T19:00:00,18.89,72.77,33.43
2024-07-01T19:00:00,18.89,72.79,8.58
2024-07-01T19:00:00,18.89,72.81,17.18
2024-07-01T19:00:00,18.89,72.83,26.94
2024-07-01T19:00:00,18.89,72.85,25.69
2024-07-01T19:00:00,18.89,72.87,3.61
2024-07-01T19:00:00,18.89,72.89,46.57
2024-07-01T19:00:00,18.89,72.91,6.18
2024-07-01T19:00:00,18.89,72.93,65.61
2024-07-01T19:00:00,18.89,72.95,24.15
2024-07-01T19:00:00,18.89,72.97,22.36
2024-07-01T19:00:00,18.89,72.99,6.23
2024-07-01T19:00:00,18.91,72.77,10.94
2024-07-01T19:00:00,18.91,72.79,50.26
2024-07-01T19:00:00,18.91,72.81,44.62
2024-07-01T19:00:00,18.91,72.83,13.24
2024-07-01T19:00:00,18.91,72.85,12.05
2024-07-01T19:00:00,18.91,72.87,12.04
2024-07-01T19:00:00,18.91,72.89,30.37
2024-07-01T19:00:00,18.91,72.91,27.8
2024-07-01T19:00:00,18.91,72.93,17.89
2024-07-01T19:00:00,18.91,72.95,14.78
2024-07-01T19:00:00,18.91,72.97,11.34
2024-07-01T19:00:00,18.91,72.99,59.27
2024-07-01T19:00:00,18.93,72.77,4.66
2024-07-01T19:00:00,18.93,72.79,11.72
2024-07-01T19:00:00,18.93,72.81,19.56
2024-07-01T19:00:00,18.93,72.83,3.43
2024-07-01T19:00:00,18.93,72.85,9.19
2024-07-01T19:00:00,18.93,72.87,54.93
2024-07-01T19:00:00,18.93,72.89,27.09
2024-07-01T19:00:00,18.93,72.91,8.54
2024-07-01T19:00:00,18.93,72.93,8.16
2024-07-01T19:00:00,18.93,72.95,3.76
2024-07-01T19:00:00,18.93,72.97,9.08
2024-07-01T19:00:00,18.93,72.99,19.3
2024-07-01T19:00:00,18.95,72.77,21.83
2024-07-01T19:00:00,18.95,72.79,11.63
2024-07-01T19:00:00,18.95,72.81,6.88
2024-07-01T19:00:00,18.95,72.83,12.99
2024-07-01T19:00:00,18.95,72.85,12.43
2024-07-01T19:00:00,18.95,72.87,25.26
2024-07-01T19:00:00,18.95,72.89,16.63
2024-07-01T19:00:00,18.95,72.91,14.7
2024-07-01T19:00:00,18.95,72.93,30.96
2024-07-01T19:00:00,18.95,72.95,37.86
2024-07-01T19:00:00,18.95,72.97,17.08
2024-07-01T19:00:00,18.95,72.99,17.13
2024-07-01T19:00:00,18.97,72.77,15.0
2024-07-01T19:00:00,18.97,72.79,7.67
2024-07-01T19:00:00,18.97,72.81,28.86
2024-07-01T19:00:00,18.97,72.83,24.36
2024-07-01T19:00:00,18.97,72.85,14.22
2024-07-01T19:00:00,18.97,72.87,17.04
2024-07-01T19:00:00,18.97,72.89,30.76
2024-07-01T19:00:00,18.97,72.91,33.62
2024-07-01T19:00:00,18.97,72.93,0.79
2024-07-01T19:00:00,18.97,72.95,7.77
2024-07-01T19:00:00,18.97,72.97,12.58
2024-07-01T19:00:00,18.97,72.99,4.91
2024-07-01T19:00:00,18.99,72.77,20.0
2024-07-01T19:00:00,18.99,72.79,9.81
2024-07-01T19:00:00,18.99,72.81,19.27
2024-07-01T19:00:00,18.99,72.83,9.49
2024-07-01T19:00:00,18.99,72.85,9.59
2024-07-01T19:00:00,18.99,72.87,17.72
2024-07-01T19:00:00,18.99,72.89,26.89
2024-07-01T19:00:00,18.99,72.91,21.28
2024-07-01T19:00:00,18.99,72.93,13.1
2024-07-01T19:00:00,18.99,72.95,2.08
2024-07-01T19:00:00,18.99,72.97,8.33
2024-07-01T19:00:00,18.99,72.99,7.46
2024-07-01T19:00:00,19.01,72.77,27.82
2024-07-01T19:00:00,19.01,72.79,17.96
2024-07-01T19:00:00,19.01,72.81,17.91
2024-07-01T19:00:00,19.01,72.83,7.54
2024-07-01T19:00:00,19.01,72.85,36.94
2024-07-01T19:00:00,19.01,72.87,16.48
2024-07-01T19:00:00,19.01,72.89,6.64
2024-07-01T19:00:00,19.01,72.91,6.93
2024-07-01T19:00:00,19.01,72.93,17.2
2024-07-01T19:00:00,19.01,72.95,6.06
2024-07-01T19:00:00,19.01,72.97,7.66
2024-07-01T19:00:00,19.01,72.99,4.69
2024-07-01T19:00:00,19.03,72.77,27.66
2024-07-01T19:00:00,19.03,72.79,7.47
2024-07-01T19:00:00,19.03,72.81,43.37
2024-07-01T19:00:00,19.03,72.83,21.02
2024-07-01T19:00:00,19.03,72.85,5.35
2024-07-01T19:00:00,19.03,72.87,22.07
2024-07-01T19:00:00,19.03,72.89,35.3
2024-07-01T19:00:00,19.03,72.91,12.9
2024-07-01T19:00:00,19.03,72.93,36.62
2024-07-01T19:00:00,19.03,72.95,18.71
2024-07-01T19:00:00,19.03,72.97,8.0
2024-07-01T19:00:00,19.03,72.99,49.67
2024-07-01T19:00:00,19.05,72.77,4.56
2024-07-01T19:00:00,19.05,72.79,12.28
2024-07-01T19:00:00,19.05,72.81,15.07
2024-07-01T19:00:00,19.05,72.83,51.97
2024-07-01T19:00:00,19.05,72.85,25.02
2024-07-01T19:00:00,19.05,72.87,21.6
2024-07-01T19:00:00,19.05,72.89,7.52
2024-07-01T19:00:00,19.05,72.91,12.53
2024-07-01T19:00:00,19.05,72.93,8.44
2024-07-01T19:00:00,19.05,72.95,19.46
2024-07-01T19:00:00,19.05,72.97,29.34
2024-07-01T19:00:00,19.05,72.99,57.15
2024-07-01T19:00:00,19.07,72.77,11.34
2024-07-01T19:00:00,19.07,72.79,4.29
2024-07-01T19:00:00,19.07,72.81,12.08
2024-07-01T19:00:00,19.07,72.83,30.83
2024-07-01T19:00:00,19.07,72.85,7.05
2024-07-01T19:00:00,19.07,72.87,14.33
2024-07-01T19:00:00,19.07,72.89,21.31
2024-07-01T19:00:00,19.07,72.91,9.6
2024-07-01T19:00:00,19.07,72.93,15.99
2024-07-01T19:00:00,19.07,72.95,5.81
2024-07-01T19:00:00,19.07,72.97,30.73
2024-07-01T19:00:00,19.07,72.99,10.62
2024-07-01T19:00:00,19.09,72.77,19.16
2024-07-01T19:00:00,19.09,72.79,2.64
2024-07-01T19:00:00,19.09,72.81,5.95
2024-07-01T19:00:00,19.09,72.83,30.13
2024-07-01T19:00:00,19.09,72.85,10.15
2024-07-01T19:00:00,19.09,72.87,6.58
2024-07-01T19:00:00,19.09,72.89,3.45
2024-07-01T19:00:00,19.09,72.91,31.99
2024-07-01T19:00:00,19.09,72.93,22.25
2024-07-01T19:00:00,19.09,72.95,20.86
2024-07-01T19:00:00,19.09,72.97,38.64
2024-07-01T19:00:00,19.09,72.99,9.87
2024-07-01T19:00:00,19.11,72.77,4.48
2024-07-01T19:00:00,19.11,72.79,16.69
2024-07-01T19:00:00,19.11,72.81,51.89
2024-07-01T19:00:00,19.11,72.83,16.0
2024-07-01T19:00:00,19.11,72.85,32.5
2024-07-01T19:00:00,19.11,72.87,4.05
2024-07-01T19:00:00,19.11,72.89,7.38
2024-07-01T19:00:00,19.11,72.91,26.32
2024-07-01T19:00:00,19.11,72.93,15.41
2024-07-01T19:00:00,19.11,72.95,12.26
2024-07-01T19:00:00,19.11,72.97,28.55
2024-07-01T19:00:00,19.11,72.99,24.37
2024-07-01T19:00:00,19.13,72.77,19.25
2024-07-01T19:00:00,19.13,72.79,0.96
2024-07-01T19:00:00,19.13,72.81,15.68
2024-07-01T19:00:00,19.13,72.83,20.84
2024-07-01T19:00:00,19.13,72.85,2.51
2024-07-01T19:00:00,19.13,72.87,19.34
2024-07-01T19:00:00,19.13,72.89,31.68
2024-07-01T19:00:00,19.13,72.91,13.87
2024-07-01T19:00:00,19.13,72.93,5.56
2024-07-01T19:00:00,19.13,72.95,0.96
2024-07-01T19:00:00,19.13,72.97,17.82
2024-07-01T19:00:00,19.13,72.99,2.52
2024-07-01T19:00:00,19.15,72.77,25.85
2024-07-01T19:00:00,19.15,72.79,51.78
2024-07-01T19:00:00,19.15,72.81,8.5
2024-07-01T19:00:00,19.15,72.83,12.72
2024-07-01T19:00:00,19.15,72.85,49.41
2024-07-01T19:00:00,19.15,72.87,15.85
2024-07-01T19:00:00,19.15,72.89,9.77
2024-07-01T19:00:00,19.15,72.91,28.09
2024-07-01T19:00:00,19.15,72.93,9.82
2024-07-01T19:00:00,19.15,72.95,6.84
2024-07-01T19:00:00,19.15,72.97,20.18
2024-07-01T19:00:00,19.15,72.99,27.7
2024-07-01T19:00:00,19.17,72.77,8.47
2024-07-01T19:00:00,19.17,72.79,18.78
2024-07-01T19:00:00,19.17,72.81,13.54
2024-07-01T19:00:00,19.17,72.83,14.89
2024-07-01T19:00:00,19.17,72.85,6.12
2024-07-01T19:00:00,19.17,72.87,23.43
2024-07-01T19:00:00,19.17,72.89,39.11
2024-07-01T19:00:00,19.17,72.91,6.91
2024-07-01T19:00:00,19.17,72.93,22.01
2024-07-01T19:00:00,19.17,72.95,26.64
2024-07-01T19:00:00,19.17,72.97,15.23
2024-07-01T19:00:00,19.17,72.99,20.33
2024-07-01T19:00:00,19.19,72.77,9.18
2024-07-01T19:00:00,19.19,72.79,42.9
2024-07-01T19:00:00,19.19,72.81,33.65
2024-07-01T19:00:00,19.19,72.83,35.29
2024-07-01T19:00:00,19.19,72.85,5.17
2024-07-01T19:00:00,19.19,72.87,20.71
2024-07-01T19:00:00,19.19,72.89,8.31
2024-07-01T19:00:00,19.19,72.91,39.0
2024-07-01T19:00:00,19.19,72.93,6.9
