timestamp,latitude,longitude,rainfall_mm_hr,rainfall_normalized
2024-07-01T15:00:00,18.87,72.89,15.92,0.14613548742427024
2024-07-01T15:00:00,18.87,72.91,6.71,0.06159353772718928
2024-07-01T15:00:00,18.87,72.93,8.4,0.07710666421883607
2024-07-01T15:00:00,18.87,72.95,12.94,0.11878098035615935
2024-07-01T15:00:00,18.87,72.97,11.74,0.10776574261061135
2024-07-01T15:00:00,18.87,72.99,4.6,0.042225078024600696
2024-07-01T15:00:00,18.89,72.77,18.9,0.17348999449238112
2024-07-01T15:00:00,18.89,72.79,6.69,0.06140995043143015
2024-07-01T15:00:00,18.89,72.81,3.98,0.03653387185606756
2024-07-01T15:00:00,18.89,72.83,1.6,0.01468698366073068
2024-07-01T15:00:00,18.89,72.85,8.21,0.0753625849091243
2024-07-01T15:00:00,18.89,72.87,1.92,0.017624380392876813
2024-07-01T15:00:00,18.89,72.89,4.43,0.04066458601064806
2024-07-01T15:00:00,18.89,72.91,8.73,0.08013585459886176
2024-07-01T15:00:00,18.89,72.93,19.0,0.1744079309711768
2024-07-01T15:00:00,18.89,72.95,6.8,0.06241968055810538
2024-07-01T15:00:00,18.89,72.97,2.17,0.01991922158986598
2024-07-01T15:00:00,18.89,72.99,7.59,0.06967137874059115
2024-07-01T15:00:00,18.91,72.77,22.65,0.20791261244721865
2024-07-01T15:00:00,18.91,72.79,8.06,0.0739856801909308
2024-07-01T15:00:00,18.91,72.81,24.42,0.224160088121902
2024-07-01T15:00:00,18.91,72.83,9.54,0.08757114007710666
2024-07-01T15:00:00,18.91,72.85,15.64,0.14356526528364238
2024-07-01T15:00:00,18.91,72.87,10.88,0.09987148889296861
2024-07-01T15:00:00,18.91,72.89,21.36,0.19607123187075454
2024-07-01T15:00:00,18.91,72.91,33.13,0.30411235542500464
2024-07-01T15:00:00,18.91,72.93,5.88,0.05397466495318524
2024-07-01T15:00:00,18.91,72.95,9.61,0.08821369561226362
2024-07-01T15:00:00,18.91,72.97,18.35,0.16844134385900497
2024-07-01T15:00:00,18.91,72.99,9.99,0.09170185423168717
2024-07-01T15:00:00,18.93,72.77,1.65,0.015145951900128511
2024-07-01T15:00:00,18.93,72.79,8.16,0.07490361666972646
2024-07-01T15:00:00,18.93,72.81,12.0,0.11015237745548008
2024-07-01T15:00:00,18.93,72.83,27.3,0.25059665871121717
2024-07-01T15:00:00,18.93,72.85,10.23,0.09390490178079677
2024-07-01T15:00:00,18.93,72.87,4.26,0.03910409399669543
2024-07-01T15:00:00,18.93,72.89,11.04,0.10134018725904168
2024-07-01T15:00:00,18.93,72.91,23.21,0.2130530567284744
2024-07-01T15:00:00,18.93,72.93,5.13,0.04709014136221774
2024-07-01T15:00:00,18.93,72.95,5.61,0.05149623646043694
2024-07-01T15:00:00,18.93,72.97,5.02,0.0460804112355425
2024-07-01T15:00:00,18.93,72.99,2.45,0.02248944373049385
2024-07-01T15:00:00,18.95,72.77,11.11,0.10198274279419864
2024-07-01T15:00:00,18.95,72.79,9.82,0.09014136221773454
2024-07-01T15:00:00,18.95,72.81,1.76,0.016155682026803744
2024-07-01T15:00:00,18.95,72.83,4.8,0.04406095098219203
2024-07-01T15:00:00,18.95,72.85,10.9,0.10005507618872775
2024-07-01T15:00:00,18.95,72.87,15.01,0.13778226546722966
2024-07-01T15:00:00,18.95,72.89,17.56,0.16118964567651917
2024-07-01T15:00:00,18.95,72.91,15.2,0.13952634477694142
2024-07-01T15:00:00,18.95,72.93,8.66,0.0794932990637048
2024-07-01T15:00:00,18.95,72.95,2.12,0.019460253350468148
2024-07-01T15:00:00,18.95,72.97,7.0,0.06425555351569671
2024-07-01T15:00:00,18.95,72.99,0.47,0.004314301450339637
2024-07-01T15:00:00,18.97,72.77,12.29,0.11281439324398751
2024-07-01T15:00:00,18.97,72.79,5.9,0.054158252248944376
2024-07-01T15:00:00,18.97,72.81,1.04,0.00954653937947494
2024-07-01T15:00:00,18.97,72.83,12.79,0.11740407563796584
2024-07-01T15:00:00,18.97,72.85,24.62,0.22599596107949332
2024-07-01T15:00:00,18.97,72.87,1.95,0.017899761336515514
2024-07-01T15:00:00,18.97,72.89,12.61,0.11575178997613365
2024-07-01T15:00:00,18.97,72.91,6.41,0.05883972829080228
2024-07-01T15:00:00,18.97,72.93,4.49,0.04121534789792547
2024-07-01T15:00:00,18.97,72.95,4.42,0.0405727923627685
2024-07-01T15:00:00,18.97,72.97,6.08,0.05581053791077658
2024-07-01T15:00:00,18.97,72.99,5.97,0.05480080778410134
2024-07-01T15:00:00,18.99,72.77,10.28,0.0943638700201946
2024-07-01T15:00:00,18.99,72.79,4.87,0.044703506517349
2024-07-01T15:00:00,18.99,72.81,5.65,0.05186341105195521
2024-07-01T15:00:00,18.99,72.83,14.48,0.13291720212961264
2024-07-01T15:00:00,18.99,72.85,4.12,0.03781898292638149
2024-07-01T15:00:00,18.99,72.87,11.19,0.10271709197723518
2024-07-01T15:00:00,18.99,72.89,6.82,0.06260326785386451
2024-07-01T15:00:00,18.99,72.91,5.61,0.05149623646043694
2024-07-01T15:00:00,18.99,72.93,27.5,0.2524325316688085
2024-07-01T15:00:00,18.99,72.95,2.59,0.023774554800807784
2024-07-01T15:00:00,18.99,72.97,22.84,0.2096566917569304
2024-07-01T15:00:00,18.99,72.99,14.82,0.1360381861575179
2024-07-01T15:00:00,19.01,72.77,6.23,0.05718744262897008
2024-07-01T15:00:00,19.01,72.79,18.82,0.1727556453093446
2024-07-01T15:00:00,19.01,72.81,0.27,0.002478428492748302
2024-07-01T15:00:00,19.01,72.83,5.24,0.04809987148889297
2024-07-01T15:00:00,19.01,72.85,4.17,0.038277951165779325
2024-07-01T15:00:00,19.01,72.87,12.27,0.11263080594822839
2024-07-01T15:00:00,19.01,72.89,14.88,0.13658894804479532
2024-07-01T15:00:00,19.01,72.91,11.61,0.10657242518817697
2024-07-01T15:00:00,19.01,72.93,9.53,0.0874793464292271
2024-07-01T15:00:00,19.01,72.95,16.31,0.14971543969157333
2024-07-01T15:00:00,19.01,72.97,14.51,0.13319258307325132
2024-07-01T15:00:00,19.01,72.99,4.75,0.0436019827427942
2024-07-01T15:00:00,19.03,72.77,6.71,0.06159353772718928
2024-07-01T15:00:00,19.03,72.79,17.1,0.15696713787405914
2024-07-01T15:00:00,19.03,72.81,9.59,0.0880301083165045
2024-07-01T15:00:00,19.03,72.83,9.83,0.0902331558656141
2024-07-01T15:00:00,19.03,72.85,10.54,0.09675050486506333
2024-07-01T15:00:00,19.03,72.87,1.51,0.013860840829814577
2024-07-01T15:00:00,19.03,72.89,4.99,0.0458050302919038
2024-07-01T15:00:00,19.03,72.91,12.49,0.11465026620157885
2024-07-01T15:00:00,19.03,72.93,4.76,0.04369377639067377
2024-07-01T15:00:00,19.03,72.95,7.05,0.06471452175509455
2024-07-01T15:00:00,19.03,72.97,11.79,0.10822471085000918
2024-07-01T15:00:00,19.03,72.99,16.42,0.1507251698182486
2024-07-01T15:00:00,19.05,72.77,22.86,0.20984027905268957
2024-07-01T15:00:00,19.05,72.79,22.99,0.2110335964751239
2024-07-01T15:00:00,19.05,72.81,8.89,0.08160455296493484
2024-07-01T15:00:00,19.05,72.83,7.95,0.07297595006425556
2024-07-01T15:00:00,19.05,72.85,3.24,0.029741141912979625
2024-07-01T15:00:00,19.05,72.87,24.13,0.22149807233339452
2024-07-01T15:00:00,19.05,72.89,7.14,0.06554066458601064
2024-07-01T15:00:00,19.05,72.91,22.75,0.20883054892601433
2024-07-01T15:00:00,19.05,72.93,10.73,0.09849458417477511
2024-07-01T15:00:00,19.05,72.95,17.48,0.16045529649348267
2024-07-01T15:00:00,19.05,72.97,7.87,0.07224160088121902
2024-07-01T15:00:00,19.05,72.99,12.46,0.11437488525794016
2024-07-01T15:00:00,19.07,72.77,22.3,0.20469983477143383
2024-07-01T15:00:00,19.07,72.79,6.8,0.06241968055810538
2024-07-01T15:00:00,19.07,72.81,22.39,0.20552597760234992
2024-07-01T15:00:00,19.07,72.83,3.78,0.034697998898476225
2024-07-01T15:00:00,19.07,72.85,29.46,0.2704240866532036
2024-07-01T15:00:00,19.07,72.87,10.32,0.09473104461171288
2024-07-01T15:00:00,19.07,72.89,5.05,0.0463557921791812
2024-07-01T15:00:00,19.07,72.91,15.64,0.14356526528364238
2024-07-01T15:00:00,19.07,72.93,11.1,0.10189094914631908
2024-07-01T15:00:00,19.07,72.95,1.48,0.013585459886175877
2024-07-01T15:00:00,19.07,72.97,6.08,0.05581053791077658
2024-07-01T15:00:00,19.07,72.99,3.37,0.030934459335413993
2024-07-01T15:00:00,19.09,72.77,4.7,0.04314301450339637
2024-07-01T15:00:00,19.09,72.79,4.4,0.04038920506700937
2024-07-01T15:00:00,19.09,72.81,14.55,0.1335597576647696
2024-07-01T15:00:00,19.09,72.83,18.1,0.1661465026620158
2024-07-01T15:00:00,19.09,72.85,4.88,0.04479530016522856
2024-07-01T15:00:00,19.09,72.87,1.14,0.010464475858270606
2024-07-01T15:00:00,19.09,72.89,32.51,0.29842114925647145
2024-07-01T15:00:00,19.09,72.91,9.97,0.09151826693592804
2024-07-01T15:00:00,19.09,72.93,15.43,0.14163759867817147
2024-07-01T15:00:00,19.09,72.95,7.29,0.06691756930420414
2024-07-01T15:00:00,19.09,72.97,0.77,0.007068110886726639
2024-07-01T15:00:00,19.09,72.99,11.2,0.10280888562511474
2024-07-01T15:00:00,19.11,72.77,30.81,0.2828162291169451
2024-07-01T15:00:00,19.11,72.79,6.04,0.05544336331925831
2024-07-01T15:00:00,19.11,72.81,0.78,0.007159904534606206
2024-07-01T15:00:00,19.11,72.83,3.31,0.03038369744813659
2024-07-01T15:00:00,19.11,72.85,17.39,0.15962915366256655
2024-07-01T15:00:00,19.11,72.87,11.74,0.10776574261061135
2024-07-01T15:00:00,19.11,72.89,20.3,0.18634110519552047
2024-07-01T15:00:00,19.11,72.91,8.9,0.0816963466128144
2024-07-01T15:00:00,19.11,72.93,14.13,0.1297044244538278
2024-07-01T15:00:00,19.11,72.95,6.03,0.05535156967137874
2024-07-01T15:00:00,19.11,72.97,3.08,0.028272443546906556
2024-07-01T15:00:00,19.11,72.99,13.48,0.12373783734165597
2024-07-01T15:00:00,19.13,72.77,19.76,0.18138424821002389
2024-07-01T15:00:00,19.13,72.79,6.17,0.056636680741692674
2024-07-01T15:00:00,19.13,72.81,27.23,0.24995410317606023
2024-07-01T15:00:00,19.13,72.83,26.97,0.24756746833119148
2024-07-01T15:00:00,19.13,72.85,4.07,0.03736001468698366
2024-07-01T15:00:00,19.13,72.87,4.15,0.0380943638700202
2024-07-01T15:00:00,19.13,72.89,4.23,0.03882871305305673
2024-07-01T15:00:00,19.13,72.91,8.0,0.07343491830365338
2024-07-01T15:00:00,19.13,72.93,6.39,0.05865614099504314
2024-07-01T15:00:00,19.13,72.95,2.48,0.02276482467413255
2024-07-01T15:00:00,19.13,72.97,4.04,0.03708463374334496
2024-07-01T15:00:00,19.13,72.99,0.78,0.007159904534606206
2024-07-01T15:00:00,19.15,72.77,1.27,0.011657793280704976
2024-07-01T15:00:00,19.15,72.79,2.42,0.02221406278685515
2024-07-01T15:00:00,19.15,72.81,34.66,0.31815678355057825
2024-07-01T15:00:00,19.15,72.83,31.05,0.2850192766660547
2024-07-01T15:00:00,19.15,72.85,16.07,0.14751239214246376
2024-07-01T15:00:00,19.15,72.87,5.58,0.05122085551679824
2024-07-01T15:00:00,19.15,72.89,2.09,0.019184872406829447
2024-07-01T15:00:00,19.15,72.91,8.76,0.08041123554250046
2024-07-01T15:00:00,19.15,72.93,12.0,0.11015237745548008
2024-07-01T15:00:00,19.15,72.95,4.46,0.04093996695428676
2024-07-01T15:00:00,19.15,72.97,11.15,0.10234991738571692
2024-07-01T15:00:00,19.15,72.99,2.79,0.02561042775839912
2024-07-01T15:00:00,19.17,72.77,6.54,0.060033045713236644
2024-07-01T15:00:00,19.17,72.79,8.36,0.07673948962731779
2024-07-01T15:00:00,19.17,72.81,32.56,0.2988801174958693
2024-07-01T15:00:00,19.17,72.83,4.61,0.042316871672480265
2024-07-01T15:00:00,19.17,72.85,13.03,0.11960712318707545
2024-07-01T15:00:00,19.17,72.87,3.79,0.034789792546355794
2024-07-01T15:00:00,19.17,72.89,3.24,0.029741141912979625
2024-07-01T15:00:00,19.17,72.91,4.61,0.042316871672480265
2024-07-01T15:00:00,19.17,72.93,8.82,0.08096199742977786
2024-07-01T15:00:00,19.17,72.95,25.3,0.23223792913530386
2024-07-01T15:00:00,19.17,72.97,4.98,0.04571323664402424
2024-07-01T15:00:00,19.17,72.99,15.45,0.1418211859739306
2024-07-01T15:00:00,19.19,72.77,35.79,0.32852946576096936
2024-07-01T15:00:00,19.19,72.79,12.47,0.11446667890581973
2024-07-01T15:00:00,19.19,72.81,21.06,0.19331742243436753
2024-07-01T15:00:00,19.19,72.83,4.82,0.04424453827795117
2024-07-01T15:00:00,19.19,72.85,12.78,0.11731228199008628
2024-07-01T15:00:00,19.19,72.87,14.86,0.13640536074903617
2024-07-01T15:00:00,19.19,72.89,2.5,0.022948411969891683
2024-07-01T15:00:00,19.19,72.91,4.0,0.03671745915182669
2024-07-01T15:00:00,19.19,72.93,6.8,0.06241968055810538
2024-07-01T15:00:00,19.19,72.95,4.56,0.041857903433082426
2024-07-01T15:00:00,19.19,72.97,7.22,0.06627501376904718
2024-07-01T15:00:00,19.19,72.99,1.96,0.01799155498439508
2024-07-01T15:00:00,19.21,72.77,33.48,0.3073251331007894
2024-07-01T15:00:00,19.21,72.79,20.62,0.18927850192766663
2024-07-01T15:00:00,19.21,72.81,69.67,0.6395263447769415
2024-07-01T15:00:00,19.21,72.83,3.03,0.02781347530750872
2024-07-01T15:00:00,19.21,72.85,13.15,0.12070864696163026
2024-07-01T15:00:00,19.21,72.87,4.98,0.04571323664402424
2024-07-01T15:00:00,19.21,72.89,3.22,0.02955755461722049
2024-07-01T15:00:00,19.21,72.91,17.04,0.1564163759867817
2024-07-01T15:00:00,19.21,72.93,9.05,0.0830732513310079
2024-07-01T15:00:00,19.21,72.95,6.32,0.05801358545988618
2024-07-01T15:00:00,19.21,72.97,10.39,0.09537360014686984
2024-07-01T15:00:00,19.21,72.99,3.89,0.035707729025151465
2024-07-01T15:00:00,19.23,72.77,4.85,0.04451991922158986
2024-07-01T15:00:00,19.23,72.79,5.73,0.05259776023499174
2024-07-01T15:00:00,19.23,72.81,21.95,0.20148705709564899
2024-07-01T15:00:00,19.23,72.83,20.16,0.18505599412520654
2024-07-01T15:00:00,19.23,72.85,2.82,0.025885808702037817
2024-07-01T15:00:00,19.23,72.87,28.26,0.2594088489076556
2024-07-01T15:00:00,19.23,72.89,8.81,0.0808702037818983
2024-07-01T15:00:00,19.23,72.91,12.14,0.11143748852579402
2024-07-01T15:00:00,19.23,72.93,4.69,0.043051220855516804
2024-07-01T15:00:00,19.23,72.95,8.66,0.0794932990637048
2024-07-01T15:00:00,19.23,72.97,2.97,0.027262713420231323
2024-07-01T15:00:00,19.23,72.99,4.2,0.03855333210941803
2024-07-01T15:00:00,19.25,72.77,19.3,0.1771617404075638
2024-07-01T15:00:00,19.25,72.79,19.0,0.1744079309711768
2024-07-01T15:00:00,19.25,72.81,14.18,0.13016339269322563
2024-07-01T15:00:00,19.25,72.83,6.82,0.06260326785386451
2024-07-01T15:00:00,19.25,72.85,2.77,0.025426840462639985
2024-07-01T15:00:00,19.25,72.87,21.99,0.20185423168716723
2024-07-01T15:00:00,19.25,72.89,17.54,0.16100605838076004
2024-07-01T15:00:00,19.25,72.91,1.28,0.011749586928584542
2024-07-01T15:00:00,19.25,72.93,16.21,0.14879750321277768
2024-07-01T15:00:00,19.25,72.95,6.32,0.05801358545988618
2024-07-01T15:00:00,19.25,72.97,13.82,0.12685882136956123
2024-07-01T15:00:00,19.25,72.99,1.99,0.01826693592803378
2024-07-01T16:00:00,18.87,72.77,6.87,0.06306223609326235
2024-07-01T16:00:00,18.87,72.79,12.63,0.11593537727189279
2024-07-01T16:00:00,18.87,72.81,35.93,0.3298145768312833
2024-07-01T16:00:00,18.87,72.83,11.94,0.10960161556820268
2024-07-01T16:00:00,18.87,72.85,23.09,0.21195153295391958
2024-07-01T16:00:00,18.87,72.87,12.55,0.11520102808885627
2024-07-01T16:00:00,18.87,72.89,11.94,0.10960161556820268
2024-07-01T16:00:00,18.87,72.91,14.91,0.136864328988434
2024-07-01T16:00:00,18.87,72.93,9.46,0.08683679089407013
2024-07-01T16:00:00,18.87,72.95,17.38,0.159537360014687
2024-07-01T16:00:00,18.87,72.97,3.64,0.03341288782816229
2024-07-01T16:00:00,18.87,72.99,9.06,0.08316504497888746
2024-07-01T16:00:00,18.89,72.77,40.43,0.3711217183770883
2024-07-01T16:00:00,18.89,72.79,25.84,0.23719478612080044
2024-07-01T16:00:00,18.89,72.81,14.47,0.13282540848173308
2024-07-01T16:00:00,18.89,72.83,22.1,0.2028639618138425
2024-07-01T16:00:00,18.89,72.85,29.81,0.2736368643289884
2024-07-01T16:00:00,18.89,72.87,1.29,0.01184138057646411
2024-07-01T16:00:00,18.89,72.89,8.25,0.07572975950064256
2024-07-01T16:00:00,18.89,72.91,5.7,0.05232237929135304
2024-07-01T16:00:00,18.89,72.93,2.57,0.02359096750504865
2024-07-01T16:00:00,18.89,72.95,35.53,0.32614283091610063
2024-07-01T16:00:00,18.89,72.97,14.63,0.13429410684780616
2024-07-01T16:00:00,18.89,72.99,18.36,0.16853313750688453
2024-07-01T16:00:00,18.91,72.77,7.12,0.06535707729025152
2024-07-01T16:00:00,18.91,72.79,9.24,0.08481733064071967
2024-07-01T16:00:00,18.91,72.81,11.35,0.10418579034330824
2024-07-01T16:00:00,18.91,72.83,14.87,0.13649715439691573
2024-07-01T16:00:00,18.91,72.85,18.79,0.17248026436570588
2024-07-01T16:00:00,18.91,72.87,17.52,0.16082247108500092
2024-07-01T16:00:00,18.91,72.89,8.55,0.07848356893702957
2024-07-01T16:00:00,18.91,72.91,28.61,0.2626216265834404
2024-07-01T16:00:00,18.91,72.93,24.34,0.22342573893886544
2024-07-01T16:00:00,18.91,72.95,12.1,0.11107031393427574
2024-07-01T16:00:00,18.91,72.97,9.82,0.09014136221773454
2024-07-01T16:00:00,18.91,72.99,7.35,0.06746833119148155
2024-07-01T16:00:00,18.93,72.77,16.35,0.15008261428309164
2024-07-01T16:00:00,18.93,72.79,27.83,0.2554617220488342
2024-07-01T16:00:00,18.93,72.81,11.89,0.10914264732880485
2024-07-01T16:00:00,18.93,72.83,6.96,0.06388837892417845
2024-07-01T16:00:00,18.93,72.85,11.07,0.10161556820268038
2024-07-01T16:00:00,18.93,72.87,13.28,0.12190196438406461
2024-07-01T16:00:00,18.93,72.89,3.67,0.03368826877180099
2024-07-01T16:00:00,18.93,72.91,2.74,0.025151459519001287
2024-07-01T16:00:00,18.93,72.93,6.36,0.05838076005140445
2024-07-01T16:00:00,18.93,72.95,27.54,0.2527997062603268
2024-07-01T16:00:00,18.93,72.97,21.82,0.20029373967321462
2024-07-01T16:00:00,18.93,72.99,1.98,0.018175142280154214
2024-07-01T16:00:00,18.95,72.77,5.31,0.048742427024049934
2024-07-01T16:00:00,18.95,72.79,20.19,0.18533137506884526
2024-07-01T16:00:00,18.95,72.81,8.12,0.07453644207820818
2024-07-01T16:00:00,18.95,72.83,15.53,0.14255553515696714
2024-07-01T16:00:00,18.95,72.85,2.41,0.022122269138975584
2024-07-01T16:00:00,18.95,72.87,10.64,0.097668441343859
2024-07-01T16:00:00,18.95,72.89,9.58,0.08793831466862494
2024-07-01T16:00:00,18.95,72.91,19.71,0.18092527997062605
2024-07-01T16:00:00,18.95,72.93,13.29,0.12199375803194419
2024-07-01T16:00:00,18.95,72.95,10.85,0.09959610794932991
2024-07-01T16:00:00,18.95,72.97,1.63,0.014962364604369376
2024-07-01T16:00:00,18.95,72.99,32.11,0.2947494033412888
2024-07-01T16:00:00,18.97,72.77,19.8,0.18175142280154213
2024-07-01T16:00:00,18.97,72.79,6.39,0.05865614099504314
2024-07-01T16:00:00,18.97,72.81,12.46,0.11437488525794016
2024-07-01T16:00:00,18.97,72.83,8.1,0.07435285478244905
2024-07-01T16:00:00,18.97,72.85,9.17,0.08417477510556269
2024-07-01T16:00:00,18.97,72.87,23.77,0.21819350100973012
2024-07-01T16:00:00,18.97,72.89,4.49,0.04121534789792547
2024-07-01T16:00:00,18.97,72.91,16.97,0.15577382045162474
2024-07-01T16:00:00,18.97,72.93,22.98,0.21094180282724437
2024-07-01T16:00:00,18.97,72.95,14.58,0.1338351386084083
2024-07-01T16:00:00,18.97,72.97,8.46,0.07765742610611347
2024-07-01T16:00:00,18.97,72.99,4.81,0.0441527446300716
2024-07-01T16:00:00,18.99,72.77,6.98,0.06407196621993759
2024-07-01T16:00:00,18.99,72.79,13.05,0.1197907104828346
2024-07-01T16:00:00,18.99,72.81,11.87,0.1089590600330457
2024-07-01T16:00:00,18.99,72.83,20.29,0.1862493115476409
2024-07-01T16:00:00,18.99,72.85,2.61,0.023958142096566916
2024-07-01T16:00:00,18.99,72.87,23.56,0.21626583440425923
2024-07-01T16:00:00,18.99,72.89,50.63,0.4647512392142464
2024-07-01T16:00:00,18.99,72.91,9.6,0.08812190196438406
2024-07-01T16:00:00,18.99,72.93,8.31,0.07628052138791996
2024-07-01T16:00:00,18.99,72.95,8.8,0.08077841013401874
2024-07-01T16:00:00,18.99,72.97,10.36,0.09509821920323114
2024-07-01T16:00:00,18.99,72.99,7.42,0.06811088672663852
2024-07-01T16:00:00,19.01,72.77,1.52,0.013952634477694145
2024-07-01T16:00:00,19.01,72.79,10.44,0.09583256838626766
2024-07-01T16:00:00,19.01,72.81,12.9,0.1184138057646411
2024-07-01T16:00:00,19.01,72.83,26.62,0.24435469065540666
2024-07-01T16:00:00,19.01,72.85,4.65,0.042684046263998535
2024-07-01T16:00:00,19.01,72.87,32.31,0.29658527629888015
2024-07-01T16:00:00,19.01,72.89,7.66,0.07031393427574813
2024-07-01T16:00:00,19.01,72.91,4.85,0.04451991922158986
2024-07-01T16:00:00,19.01,72.93,16.17,0.14843032862125943
2024-07-01T16:00:00,19.01,72.95,6.56,0.060216633008995775
2024-07-01T16:00:00,19.01,72.97,9.25,0.08490912428859923
2024-07-01T16:00:00,19.01,72.99,9.6,0.08812190196438406
2024-07-01T16:00:00,19.03,72.77,19.0,0.1744079309711768
2024-07-01T16:00:00,19.03,72.79,11.08,0.10170736185055994
2024-07-01T16:00:00,19.03,72.81,9.84,0.09032494951349367
2024-07-01T16:00:00,19.03,72.83,8.06,0.0739856801909308
2024-07-01T16:00:00,19.03,72.85,15.72,0.1442996144666789
2024-07-01T16:00:00,19.03,72.87,6.79,0.06232788691022582
2024-07-01T16:00:00,19.03,72.89,25.32,0.23242151643106299
2024-07-01T16:00:00,19.03,72.91,10.37,0.0951900128511107
2024-07-01T16:00:00,19.03,72.93,1.8,0.016522856618322014
2024-07-01T16:00:00,19.03,72.95,12.26,0.11253901230034882
2024-07-01T16:00:00,19.03,72.97,13.55,0.12438039287681293
2024-07-01T16:00:00,19.03,72.99,23.35,0.21433816779878834
2024-07-01T16:00:00,19.05,72.77,6.44,0.05911510923444098
2024-07-01T16:00:00,19.05,72.79,5.44,0.049935744446484305
2024-07-01T16:00:00,19.05,72.81,18.28,0.167798788323848
2024-07-01T16:00:00,19.05,72.83,24.43,0.22425188176978153
2024-07-01T16:00:00,19.05,72.85,5.53,0.05076188727740041
2024-07-01T16:00:00,19.05,72.87,12.92,0.11859739306040022
2024-07-01T16:00:00,19.05,72.89,9.86,0.09050853680925279
2024-07-01T16:00:00,19.05,72.91,5.33,0.04892601431980907
2024-07-01T16:00:00,19.05,72.93,9.04,0.08298145768312833
2024-07-01T16:00:00,19.05,72.95,20.42,0.1874426289700753
2024-07-01T16:00:00,19.05,72.97,9.86,0.09050853680925279
2024-07-01T16:00:00,19.05,72.99,8.26,0.07582155314852213
2024-07-01T16:00:00,19.07,72.77,18.73,0.1719295024784285
2024-07-01T16:00:00,19.07,72.79,26.19,0.2404075637965853
2024-07-01T16:00:00,19.07,72.81,4.83,0.04433633192583073
2024-07-01T16:00:00,19.07,72.83,14.01,0.128602900679273
2024-07-01T16:00:00,19.07,72.85,8.06,0.0739856801909308
2024-07-01T16:00:00,19.07,72.87,10.89,0.09996328254084819
2024-07-01T16:00:00,19.07,72.89,16.82,0.15439691573343126
2024-07-01T16:00:00,19.07,72.91,8.04,0.07380209289517164
2024-07-01T16:00:00,19.07,72.93,9.29,0.0852762988801175
2024-07-01T16:00:00,19.07,72.95,19.28,0.17697815311180468
2024-07-01T16:00:00,19.07,72.97,13.32,0.12226913897558289
2024-07-01T16:00:00,19.07,72.99,8.69,0.0797686800073435
2024-07-01T16:00:00,19.09,72.77,13.49,0.12382963098953553
2024-07-01T16:00:00,19.09,72.79,12.35,0.11336515513126491
2024-07-01T16:00:00,19.09,72.81,1.89,0.017348999449238112
2024-07-01T16:00:00,19.09,72.83,12.48,0.11455847255369929
2024-07-01T16:00:00,19.09,72.85,3.28,0.030108316504497887
2024-07-01T16:00:00,19.09,72.87,23.06,0.2116761520102809
2024-07-01T16:00:00,19.09,72.89,3.05,0.027997062603267852
2024-07-01T16:00:00,19.09,72.91,7.24,0.06645860106480632
2024-07-01T16:00:00,19.09,72.93,6.02,0.05525977602349917
2024-07-01T16:00:00,19.09,72.95,26.79,0.24591518266935927
2024-07-01T16:00:00,19.09,72.97,20.35,0.1868000734349183
2024-07-01T16:00:00,19.09,72.99,0.66,0.006058380760051405
2024-07-01T16:00:00,19.11,72.77,12.02,0.11033596475123922
2024-07-01T16:00:00,19.11,72.79,4.21,0.038645125757297595
2024-07-01T16:00:00,19.11,72.81,12.88,0.11823021846888196
2024-07-01T16:00:00,19.11,72.83,17.8,0.1633926932256288
2024-07-01T16:00:00,19.11,72.85,12.98,0.11914815494767762
2024-07-01T16:00:00,19.11,72.87,17.66,0.16210758215531484
2024-07-01T16:00:00,19.11,72.89,8.39,0.0770148705709565
2024-07-01T16:00:00,19.11,72.91,12.42,0.11400771066642189
2024-07-01T16:00:00,19.11,72.93,16.18,0.14852212226913897
2024-07-01T16:00:00,19.11,72.95,6.76,0.06205250596658711
2024-07-01T16:00:00,19.11,72.97,4.54,0.0416743161373233
2024-07-01T16:00:00,19.11,72.99,5.47,0.050211125390123006
2024-07-01T16:00:00,19.13,72.77,11.06,0.10152377455480081
2024-07-01T16:00:00,19.13,72.79,11.88,0.10905085368092529
2024-07-01T16:00:00,19.13,72.81,14.63,0.13429410684780616
2024-07-01T16:00:00,19.13,72.83,5.88,0.05397466495318524
2024-07-01T16:00:00,19.13,72.85,18.0,0.16522856618322013
2024-07-01T16:00:00,19.13,72.87,33.47,0.30723333945290987
2024-07-01T16:00:00,19.13,72.89,6.31,0.05792179181200661
2024-07-01T16:00:00,19.13,72.91,43.98,0.40370846337433447
2024-07-01T16:00:00,19.13,72.93,34.25,0.31439324398751606
2024-07-01T16:00:00,19.13,72.95,9.82,0.09014136221773454
2024-07-01T16:00:00,19.13,72.97,8.52,0.07820818799339085
2024-07-01T16:00:00,19.13,72.99,5.4,0.04956856985496604
2024-07-01T16:00:00,19.15,72.77,22.34,0.20506700936295208
2024-07-01T16:00:00,19.15,72.79,12.47,0.11446667890581973
2024-07-01T16:00:00,19.15,72.81,13.09,0.12015788507435285
2024-07-01T16:00:00,19.15,72.83,5.35,0.0491096016155682
2024-07-01T16:00:00,19.15,72.85,20.27,0.18606572425188178
2024-07-01T16:00:00,19.15,72.87,8.8,0.08077841013401874
2024-07-01T16:00:00,19.15,72.89,3.97,0.036442078208188
2024-07-01T16:00:00,19.15,72.91,9.58,0.08793831466862494
2024-07-01T16:00:00,19.15,72.93,5.07,0.046539379474940336
